Id,FacilityId,CourseName,FacilityName,Title,City,PostalCode,PriceLow,PriceHigh,YearOpened,Designer,Email,Phone,Website,Type,Facebook,Instagram,Description
56992ef2-9c9e-406b-bb95-5b6a11730d90,6FC1973B-371D-4F44-B00F-E98EF2797CBC,South/West,Pheasant Run Gc,mi-pheasant-run-gc-south-west,Canton,,,,,,,,,-1,,,
5acbeea7-d00d-410a-8f9f-e816258d1add,8CD77624-B39D-4CB3-A7D4-9C95332E9BAB,West/East,Fellows Creek Gc,mi-fellows-creek-gc-west-east,Canton,48188,,,,,,,,-1,,,
c6d5092b-4bec-41cf-b87f-9b29bd360a0b,6FC1973B-371D-4F44-B00F-E98EF2797CBC,West/North,Pheasant Run Gc,mi-pheasant-run-gc-west-north,Canton,,,,,,,,,-1,,,
e29ed018-d11c-47ba-bba0-dba76399b754,ACBD7D25-A5ED-4EC1-93E5-FC85BF8A7DFD,Holly Meadows Golf Course,Holly Meadows Golf Course,mi-holly-meadows-golf-course,Capac,,,,,,,,,-1,,,
285da168-f52f-4159-aa34-d50039ce858c,6225B9AF-B039-44B7-A20A-8537BEF97973,Carleton Glen Golf Club,Carleton Glen Golf Club,mi-carleton-glen-golf-club,Carleton,48117,,,,,,(734) 654-6201,,1,https://www.facebook.com/CarletonGlen/,,
84e1c3c4-a4e6-4517-a07e-44d0bffdb039,5A27F433-45BA-4205-A219-0DE5AA0BFF15,Arrowhead Golf & Grill,Arrowhead Golf & Grill,mi-arrowhead-golf-and-grill,Caro,48723,,,,,,(989) 673-2017,https://arrowheadgolfandgrill.com/,1,,,
b4e92f7d-ab6c-4e64-afe9-963935596457,33D6A8A9-F9AF-4756-A390-CB1E9E7A77EA,Caro Gc,Caro Golf Club,mi-caro-golf-club-caro-gc,Caro,48723,,,,,,,,1,https://www.facebook.com/people/Caro-Golf-Club,,
8a5b0b5c-83c1-4f24-8702-f6a7382a2424,8256CABF-9017-4A74-9B2E-0E9A845CADBC,Golden Hawk Gc,Golden Hawk Gc,mi-golden-hawk-gc,Casco Twp,48064,,,,,,,,-1,,,
d9e3b2ac-3f38-48b6-8cd0-428d70c17f72,09445044-FEF2-4540-B071-BE7E02221220,Caseville Golf Course,Caseville Golf Course,mi-caseville-golf-course,Caseville,48725,,,,,,(989) 856-2613,http://www.casevillegolfcourse.com/,1,https://www.facebook.com/CasevilleGolfCourse,,
81e8c405-c879-4743-a2ff-cde8ab91e611,252A85D8-B832-4CDD-BC16-31542A1F4CB4,Rolling Hills Golf Course,Rolling Hills Golf Course,mi-rolling-hills-golf-course,Cass City,,,,,,,,,-1,,,
7a27d858-9034-4172-96d7-100632e51159,A99C6BB8-686B-435C-8C8F-958D797330C8,Park Shore Golf Club,Park Shore Golf Club,mi-park-shore-golf-club,Cassopolis,49031,,,,,,,,-1,,,
a1344028-60d2-488e-ac2f-9a69ca6e47a0,FF86D74A-D5F2-4D4B-AB56-83C8A34B15DD,Manitou Passage Golf Club,Manitou Passage Golf Club,mi-manitou-passage-golf-club,Cedar,49621,,,,,,,,-1,,,
2b081a51-ee0f-497a-a76f-e259b5561d35,8502E20A-24EC-4C0A-93F0-503AC9A1C8E7,Cedar Chase Golf Club,Cedar Chase Golf Club,mi-cedar-chase-golf-club,Cedar Springs,48319,,,,,,,https://www.cedarchasegolfclub.com/,1,,,
5c8790ab-316d-4677-b783-6760ab3268a4,762695C1-E073-4FF9-BF33-B553B0C30C76,Island Hills Gc,Island Hills Gc,mi-island-hills-gc,Centreville,49032,,,,,,,,-1,,,
83784a6a-3e25-45a3-a360-0db8a6eb5a80,51FFDE67-019E-48AC-8CA2-B71ACEB1CA25,Cheboygan Golf & Country Club,Cheboygan Golf & Country Club,mi-cheboygan-golf-and-country-club,Cheboygan,49721,,,,,chebgolfcc@gmail.com,(231) 627-4264,https://www.cheboygangolf.com/,1,,,
85cd8ac4-9ffe-4689-af50-8acf27fc910b,040936DD-E081-429A-ACB1-BEB892D15246,Inverness Country Club,Inverness Country Club,mi-inverness-country-club,Chelsea,,,,,,,,,-1,,,
5c5b4e95-e6ac-432b-ba1e-3086bcc7c12a,B7DA9F4E-1766-400F-9213-43672F98CFE1,Pierce Lake Gc,Pierce Lake Gc,mi-pierce-lake-gc,Chelsea,48118,,,,,,,,-1,,,
4807ecbb-f1af-4425-8a72-b830b93fb713,D271D815-C8F7-478D-9F51-CA57526D2456,Reddeman Farms Golf Club,Reddeman Farms Golf Club,mi-reddeman-farms-golf-club,Chelsea,,,,,,,,,-1,,,
8a561817-047c-4a97-aedc-2123fdbe52a4,2FD1DBB0-5FD2-45B2-A428-EEF53110AA5C,Twin Brooks Gc,Twin Brooks Gc,mi-twin-brooks-gc,Chesaning,,,,,,,,,-1,,,
772c1c57-f9db-4865-9bfc-52b051d35835,43ED24A3-7008-48FE-B8FA-1B16187F1BD7,Scalawags Golf Club,Scalawags Golf Club,mi-scalawags-golf-club,Chesterfield,48051,,,,,,,,-1,,,
b780405b-aa97-424a-802e-38ff6ebed09f,DB9FEFCE-FFEF-44A6-8FA3-D462DDC75B45,Eagle/Hawk,Pine Knob Gc,mi-pine-knob-gc-eagle-hawk,Clarkston,48308,,,,,,,,-1,,,
e575c160-8119-4869-b2bf-7e844d724e7f,DB9FEFCE-FFEF-44A6-8FA3-D462DDC75B45,Falcon/Eagle,Pine Knob Gc,mi-pine-knob-gc-falcon-eagle,Clarkston,48308,,,,,,,,-1,,,
70aa99c8-9be7-4ae1-9c43-f64f3dbfb3f8,DB9FEFCE-FFEF-44A6-8FA3-D462DDC75B45,Hawk/Falcon,Pine Knob Gc,mi-pine-knob-gc-hawk-falcon,Clarkston,48308,,,,,,,,-1,,,
9d417188-df1a-473a-8d40-b462e67d0f7d,16E0A387-0353-41E5-BE8E-BF15483B086B,Holes 10-18/19-27,Shepherd's Hollow Golf Club,mi-shepherds-hollow-golf-club-holes-10-18-19-27,Clarkston,48348,,,,,,,,-1,,,
380ae07f-947a-4c4d-9e32-8c1ebfff7dea,16E0A387-0353-41E5-BE8E-BF15483B086B,Holes 1-9/10-18,Shepherd's Hollow Golf Club,mi-shepherds-hollow-golf-club-holes-1-9-10-18,Clarkston,48348,,,,,,,,-1,,,
81dfe1d7-1bae-480b-ba24-b2493e119bbb,16E0A387-0353-41E5-BE8E-BF15483B086B,Holes 19-27/1-9,Shepherd's Hollow Golf Club,mi-shepherds-hollow-golf-club-holes-19-27-1-9,Clarkston,48348,,,,,,,,-1,,,
2d0c27a3-a653-4cf2-a076-fab920f3d707,3645DD92-2847-4473-B44B-12F55CAD69A8,Oakhurst Golf & Country Club,Oakhurst Golf & Country Club,mi-oakhurst-golf-and-country-club,Clarkston,,,,,,,,,-1,,,
9f393dde-6503-4de5-936f-08382fe84f18,BE2668D6-E945-4795-8B41-1CEE4B6CB82B,Fern Hill Gc,Fern Hill Gc,mi-fern-hill-gc,Clinton Twp,48044,,,,,,,,-1,,,
7734ae4c-6484-4d45-941b-d4d41c8b060e,D7933335-E662-48E4-BE64-CDC31AF64075,Vienna Greens Gc,Vienna Greens Gc,mi-vienna-greens-gc,Clio,48420,,,,,,,,-1,,,
00fea24c-37ce-4d69-8937-35fd4add35e8,59BCFFFA-70B1-428E-91C0-B9EDED91D95E,Bella Vista Golf Course,Bella Vista Golf Course,mi-bella-vista-golf-course,Coldwater,49036,,,,,proshop@bellavistagolf.org,(517) 238-6085,https://www.bellavistagolf.org/,1,https://www.facebook.com/BellaVistaGolfCourse,,
f354acc7-70f3-4485-b32a-28ba2b380a5f,1E916E4A-9DBC-4900-8881-A7C61335BE48,Coldwater Golf Course,Coldwater Golf Course,mi-coldwater-golf-course,Coldwater,49036,,,,,info@coldwatergolfcourse.com,(517) 279-2100,https://coldwatergolfcourse.com/,1,,,
59935675-c4d8-4f01-b49e-9ef540acd4f4,BC18CE55-8ED5-4E43-BBC9-FE5A67E7BA9B,Iyopawa Island Gc,Iyopawa Island Gc,mi-iyopawa-island-gc,Coldwater,,,,,,,,,-1,,,
7453d855-6a22-4b23-927c-f9bc321e712c,B1207E13-7731-4070-83FD-092247C8EF27,Cedar Valley Golf Club,Cedar Valley Golf Club,mi-cedar-valley-golf-club,Comins,48619,,,,,ecv.experiencecedarvalley@gmail.com,(989) 848-2792,https://www.experiencecedarvalley.com/,1,https://www.facebook.com/CVGC1,,
ddd5fa80-7268-4c66-857b-f7378305d52f,E42B0A62-02AD-453F-B805-480C2EE39619,Edgewood Country Club,Edgewood Country Club,mi-edgewood-country-club,Commerce Twp,48382,,,,,,,,-1,,,
22049c41-cfb1-45a1-9994-b2c49526fc08,DD896A17-5192-4ACC-A377-027E8076D351,Alpine Golf Club,Alpine Golf Course,mi-alpine-golf-course-alpine-golf-club,Comstock Park,49321,,,,,info@alpinegolfmichigan.com,(616) 784-1064,https://www.alpinegolfmichigan.com/,1,https://www.facebook.com/AlpineGolfMichigan/,https://www.instagram.com/alpinegolf/,
bb87222f-e8ca-4f33-a590-366007c3f034,165D79A6-3A57-4DA8-8E14-8432CB793948,Whiffletree Hill Gc,Whiffletree Hill Gc,mi-whiffletree-hill-gc,Concord,49327,,,,,,,,-1,,,
53127eb0-2894-4106-adbf-92a28db00538,CC2B76F0-5658-4A65-BEA0-F36728BD8D6A,Crystal View Golf Course,Crystal View Golf Course,mi-crystal-view-golf-course,Crystal Falls,49920,,,,,info@crystalviewgolfcourse.com,(906) 214-4727,https://crystalviewgolfcourse.com/,1,https://www.facebook.com/crystalviewgolfcourse,,
da853ddb-87df-42b0-8884-7c65de1873e8,2F286654-9961-4F63-80C6-35308CBFEAC9,Springfield Oaks Gc,Springfield Oaks Gc,mi-springfield-oaks-gc,Davisburg,,,,,,,,,-1,,,
b6169c52-d676-4217-9d14-17d0358fbd67,4E253186-A9A7-43E0-BF56-7D1DD32A562E,Copper Ridge Golf Club,Copper Ridge Golf Club,mi-copper-ridge-golf-club,Davison,48423,,,,,,(810) 658-7775,https://www.golfcopperridge.com/,1,https://www.facebook.com/profile.php?id=100063491955651,,
e7926a7a-511a-44c6-94cb-85f084f2ee6b,15467DBB-5039-47D2-A4AB-4C5176046259,Davison Country Club,Davison Country Club,mi-davison-country-club,Davison,,,,,,,,,-1,,,
2f2b214f-025a-47dd-b9f1-de45da446aba,B31826A2-EA52-41B3-9BEB-7D4874ADB7F9,Sugarbush Golf Club,Sugarbush Golf Club,mi-sugarbush-golf-club,Davison,,,,,,,,,-1,,,
4ca1a045-ad73-4379-8204-392d2096d3f9,7E55550E-5408-4A72-B3EB-CC192C5F3F26,Dearborn Country Club,Dearborn Country Club,mi-dearborn-country-club,Dearborn,48124,,,,,,,,-1,,,
353f9b9c-2565-4738-bc0d-4d5eacd8d180,0486A200-F0C5-4298-BCF1-2B612756A1AB,Tpc Michigan,Tpc Michigan,mi-tpc-michigan,Dearborn,48120,,,,,,,,-1,,,
5fe520d9-a8e1-4707-82b2-faeb9c209949,AC9A17AA-6A30-4288-9657-A9D36A155E80,East Course,Warren Valley Gc,mi-warren-valley-gc-east-course,Dearborn Heights,48127,,,,,,,,-1,,,
553d479f-2de8-4b1a-986f-240cb33424d8,AC9A17AA-6A30-4288-9657-A9D36A155E80,West Course,Warren Valley Gc,mi-warren-valley-gc-west-course,Dearborn Heights,48127,,,,,,,,-1,,,
0ac8afbf-d73d-48c4-b18f-272fb9c6c7d2,B55D3D5B-3156-4262-89A2-0C194E21A3EB,Mullenhurst Gc,Mullenhurst Gc,mi-mullenhurst-gc,Delton,49046,,,,,,,,-1,,,
7ee598ed-23c4-4250-b306-a5f074ee1f5e,6293FD93-1C93-4BD9-93DC-B55CFA639D75,Chandler Park Golf Course,Chandler Park Golf Course,mi-chandler-park-golf-course,Detroit,48213,,,,,lwoodcox@golfdetroit.org,(313) 331-7755,https://chandler.golf/,1,https://www.facebook.com/ChandlerParkGolfCourse,,
c74d9562-00f7-41a2-801e-eef7a1cc3a6b,C6946E24-7159-4649-88E0-DB569C614C6F,Detroit Gc - North,Detroit Gc,mi-detroit-gc-detroit-gc-north,Detroit,,,,,,,,,-1,,,
ad6c45c6-7e4b-467e-8e89-6b215b90a2fd,C6946E24-7159-4649-88E0-DB569C614C6F,Detroit Gc - South,Detroit Gc,mi-detroit-gc-detroit-gc-south,Detroit,,,,,,,,,-1,,,
f1bed72c-d870-4394-85b3-b6f92b46033c,F017D818-806A-48C4-AB38-9CB8DF1F29D5,New Rogell Gc,New Rogell Gc,mi-new-rogell-gc,Detroit,4821,,,,,,,,-1,,,
81a4ba6b-fb93-4ba9-bf64-5874ba3e0bef,F05BA253-E68E-49E5-A976-BB5767E7EC69,Palmer Park Gc,Palmer Park Gc,mi-palmer-park-gc,Detroit,,,,,,,,,-1,,,
a4493819-efb7-4a45-8e2c-795b8c53265d,36ED3B1F-99F1-4363-A71F-D2138A2F046E,Rouge Park Gc,Rouge Park Gc,mi-rouge-park-gc,Detroit,,,,,,,,,-1,,,
35e44cf7-6260-46bd-b8a1-2861732d28b1,1D932C9A-C498-4E55-B616-598235875209,Highland Hills Gc,Highland Hills Gc,mi-highland-hills-gc,Dewitt,48820,,,,,,,,-1,,,
e1e859ee-20e2-4db9-baa0-04e5afb35e62,8973096A-B222-4ACA-AD3A-FA4BAB61A709,Hudson Mills Metropark Gc,Hudson Mills Metropark Gc,mi-hudson-mills-metropark-gc,Dexter,,,,,,,,,-1,,,
d34919b3-bfba-4ad3-a227-2f8c7650ce00,494D7D86-54F1-4C30-969E-57BA43A47816,West Shore Gc,West Shore Gc,mi-west-shore-gc,Douglas,49406,,,,,,,,-1,,,
e0b1771d-f521-4ab7-a706-c82e688dfebc,3092EFD7-993C-4611-ABDF-72F432FE4F07,Dogwood Trail,Hampshire Country Club,mi-hampshire-country-club-dogwood-trail,Dowagiac,49047,,,,,,,,-1,,,
465ca094-05c1-49bc-870b-f929204050e6,3092EFD7-993C-4611-ABDF-72F432FE4F07,Hampshire,Hampshire Country Club,mi-hampshire-country-club-hampshire,Dowagiac,49047,,,,,,,,-1,,,
94a55bc6-1605-4744-bec7-d4c3fc34231c,2646BB6D-1A33-4205-BF2F-F8AA971B53F5,Timber Ridge Gc,Timber Ridge Gc,mi-timber-ridge-gc,East Lansing,48823,,,,,,,,-1,,,
38934ff3-3081-4dbc-a647-961d474be06f,068BE458-F86C-438D-8034-2130C7434D6A,Walnut Hills Country Club,Walnut Hills Country Club,mi-walnut-hills-country-club,East Lansing,,,,,,,,,-1,,,
b27aecf6-2fc1-4f8a-85c7-7edb3b1021c3,FEB230AE-326E-4F2C-B1F3-B20793B3BE54,Red Hawk Gc,Red Hawk Gc,mi-red-hawk-gc,East Tawas,48730,,,,,,,,-1,,,
e7aed9c2-ba13-4489-b94b-7734c44befb6,38F5282E-895D-46C7-BA2C-5C6535DAEF34,Pipestone Creek Gc,Pipestone Creek Gc,mi-pipestone-creek-gc,Eau Claire,49111,,,,,,,,-1,,,
5f0f7843-d989-490b-8062-9d8bbd722923,D1FD801B-7320-484F-903F-C751A7349562,Four Lakes Country Club,Four Lakes Country Club,mi-four-lakes-country-club,Edwardsburg,,,,,,,,,-1,,,
d899312e-7ff2-4cea-a8f2-b6560364c734,D752D985-4693-4C1D-B79E-29EA85FC185B,Elk Rapids Golf Club,Elk Rapids Golf Club,mi-elk-rapids-golf-club,Elk Rapids,,,,,,,,,-1,,,
db7001a4-33dd-4cf6-abb7-d6e461c9f628,F3355304-DFDB-41C0-B206-E69668AB8AF6,Century Oaks Public Golf Course,Century Oaks Public Golf Course,mi-century-oaks-public-golf-course,Elkton,48731,,,,,,(989) 375-4419,https://centuryoakspublicgolfcourse.com/,1,https://www.facebook.com/CenturyOaksGolf,,
43513246-ef03-4c40-b8f5-7dc63776d04d,190C6BF0-E5E9-4455-81FC-3BEADDA1869C,Dunes Gc,Dunes Gc,mi-dunes-gc,Empire,,,,,,,,,-1,,,
bfe24f99-2359-4f8c-8efd-876e0f9f3207,99CBCF7B-D375-4524-A052-A180B37E03F8,Escanaba Country Club,Escanaba Country Club,mi-escanaba-country-club,Escanaba,,,,,,,,,-1,,,
a95774e0-c87f-4200-ac48-2d11cde134af,F94EC9A6-98A6-447B-93DB-FF9F7148A09A,Bay County Golf Course,Bay County Golf Course,mi-bay-county-golf-course,Essexville,48732,,,,,neeringd@baycounty.net,(989) 892-2161,https://www.baycounty-mi.gov/GolfCourse/,1,,,
4dbf9c4f-215a-45be-85d9-6c6fcc1770d6,818AB934-CD07-44F9-AC62-FEDFC591C8CC,Farmington Hills Gc,Farmington Hills Gc,mi-farmington-hills-gc,Farmington Hills,,,,,,,,,-1,,,
b20502a3-58e7-4e86-92a9-7e61f3b88ba8,9F54C8B7-4E60-47B2-8F30-5E2B6BBDADD1,Glen Oaks Gc,Glen Oaks Gc,mi-glen-oaks-gc,Farmington Hills,,,,,,,,,-1,,,
e4784043-77a4-4f6c-a4db-d02428c7d357,ABE7CFF0-B133-4670-A85A-FC549583507E,Coyote Preserve Golf Club,Coyote Preserve Golf Club,mi-coyote-preserve-golf-club,Fenton,48430,,,,,info@coyotepreserve.com,(810) 714-3206,https://www.coyotepreserve.com/,1,https://www.facebook.com/profile.php?id=100042236269031,,
16be6bd7-fd78-4c61-b3e0-0d2c340b2cb5,47CF098C-04D3-415A-9F80-CFEAAFBC1E27,Fenton Farms Gc,Fenton Farms Gc,mi-fenton-farms-gc,Fenton,,,,,,,,,-1,,,
55a6720f-25fa-4cc1-8644-b7c963e8964c,BA1733D2-4B35-4E66-ACD3-FF1AC0CFC377,Tyrone Hills Gc,Tyrone Hills Gc,mi-tyrone-hills-gc,Fenton,48432,,,,,,,,-1,,,
e9ccd302-cf3f-415d-a3f0-df364d618bb8,3332BD45-1F8B-4300-8357-B457CE7C2F91,Kearsley Lake Golf Club,Kearsley Lake Golf Club,mi-kearsley-lake-golf-club,Flint,48506,,,,,,,,-1,,,
94812ba3-537a-4ac0-bb5b-1617c16edfac,5D24EE76-E710-4832-A5B9-E3EEDF0664AE,Swartz Creek Gc,Swartz Creek Gc,mi-swartz-creek-gc,Flint,48503,,,,,,,,-1,,,
3c039055-0579-4598-bcee-416bd446538d,7533A999-7E80-4D5B-A838-0ED4F5452DC0,Flushing Valley Golf & Country Club,Flushing Valley Golf & Country Club,mi-flushing-valley-golf-and-country-club,Flushing,48433,,,,,,,,-1,,,
11077c46-412b-4aec-8d14-fa53d61a9fde,53A90B6D-8813-45BE-A880-7727D21FF6E5,Port Huron Golf Club,Port Huron Golf Club,mi-port-huron-golf-club,Fort Gratiot,48059,,,,,,,,-1,,,
08e66399-f821-432a-b447-6ad71091e0cf,1C985053-0871-4268-95AC-9EC1738C9DD0,Fortress,Fortress,mi-fortress,Frankenmuth,48734,,,,,,,,-1,,,
663b07bc-b284-4d9c-8e26-86db91bc46bd,C10DC60B-28EA-4A75-9ECA-7F8AB198D335,Ramshorn On The Lakes,Ramshorn On The Lakes,mi-ramshorn-on-the-lakes,Fremont,,,,,,,,,-1,,,
02836c17-0713-4413-8485-b67a510e15d8,47E33C3B-CA7E-4508-BD92-5735D7B296D7,Waters Edge Golf Course,Waters Edge Golf Course,mi-waters-edge-golf-course,Fremont,49412,,,,,,,,-1,,,
c5b54ac1-07ef-43f8-ac79-f25b17f24bac,928129E8-5E2F-4455-B954-EEA5C2A0555C,Hickory Ridge Gc,Hickory Ridge Gc,mi-hickory-ridge-gc,Galesburg,49053,,,,,,,,-1,,,
4861d020-a3cf-476a-b888-285a8640aa39,F315835B-83AB-439F-97B6-79DFFCDAE5B0,Natural At Beaver Creek,Natural At Beaver Creek,mi-natural-at-beaver-creek,Gaylord,49735,,,,,,,,-1,,,
551b3014-257a-4ef3-96cf-d9d7438a4eef,9DED259B-1970-4FA2-9F32-E18ABC82C9C0,The Loon,Loon Golf Resort,mi-loon-golf-resort-the-loon,Gaylord,49735,,,,,,,,1,https://www.facebook.com/loongolfresort,https://www.instagram.com/theloongolfresort/,
4b6cdac3-68da-4dd1-b084-7225bb5e83e6,9DED259B-1970-4FA2-9F32-E18ABC82C9C0,The Ridge,Loon Golf Resort,mi-loon-golf-resort-the-ridge,Gaylord,49735,,,,,,,,1,https://www.facebook.com/loongolfresort,https://www.instagram.com/theloongolfresort/,
9cecf6ab-4bd4-40a5-9750-409d08a2757b,19C5B4A4-4F20-4FBE-9313-02A80BAC4677,Irish Oaks Golf Club,Irish Oaks Golf Club,mi-irish-oaks-golf-club,Gladstone,49837,,,,,,,,-1,,,
44eae8c2-9980-4733-bc04-e10d289e85d4,376367AB-1DFE-4BF9-9CB9-D9662E262DF3,Sugar Springs Gc,Sugar Springs Gc,mi-sugar-springs-gc,Gladwin,48624,,,,,,,,-1,,,
afc84dcc-8b06-42c5-b7e3-d55881e466e6,0E3F681B-3618-49D0-BE3B-ED4FC9E2E21B,Shamrock Hills Golf Club,Shamrock Hills Golf Club,mi-shamrock-hills-golf-club,Gobles,49055,,,,,,,,-1,,,
450f78d3-e652-4999-bdfe-365e04f51263,44900CCF-29B1-4414-903A-471639209EA3,Goodrich Country Club,Goodrich Country Club,mi-goodrich-country-club,Goodrich,,,,,,,,,-1,,,
d565b9c1-7395-4704-9565-eddea4b78688,65C4C278-9FBB-4222-9E2A-98777D09A39A,Brookside Golf Course,Brookside Golf Course,mi-brookside-golf-course-2,Gowen,49326,,,,,brookside@brooksidegolf.com,(616) 984 2381,https://www.brooksidegolf.com/,1,https://www.facebook.com/BrooksideGolfGrill,https://www.instagram.com/brooksidegolfcourse/,
2fa76512-96f8-46d6-b3bb-38a920ad566b,BAAE3B50-2F42-4986-A5BC-62D08F1444D2,Links At Bowen Lake,Links At Bowen Lake,mi-links-at-bowen-lake,Gowen,49326,,,,,,,,-1,,,
70a8b51d-d189-4dc8-8cd8-95c2d48cb481,CC5F9DEF-1F2E-4198-91BA-FA19EEF8ED4A,Grand Beach Municipal Golf Club,Grand Beach Municipal Golf Club,mi-grand-beach-municipal-golf-club,Grand Beach,,,,,,,,,-1,,,
ae382f62-edb0-4386-9722-a9130d29be1a,E9A6C42C-7CC0-4341-B6DD-9FB39B35292D,Atlas Valley Golf Club,Atlas Valley Golf Club,mi-atlas-valley-golf-club,Grand Blanc,48439,,,,,info@atlasvalleygolf.com,(810) 636-9501,https://atlasvalleygolf.com/,1,https://www.facebook.com/atlasvalleygolf,,
e480db2b-340c-46e8-a3aa-98ebd61a6825,8069C8A5-AB2C-426E-82D3-301D22C69BF4,Diamond,Jewel (The) Of Grand Blanc,mi-jewel-(the)-of-grand-blanc-diamond,Grand Blanc,38439,,,,,,,,-1,,,
8ec4a8eb-460b-41c4-9e99-84a9cd167d74,EDD3CA33-5D8A-4255-833D-8A36FB11C03C,Flint Elks Golf Club,Flint Elks Golf Club,mi-flint-elks-golf-club,Grand Blanc,,,,,,,,,-1,,,
874d8cc2-08cb-4a8a-b137-684db2d71de4,8069C8A5-AB2C-426E-82D3-301D22C69BF4,Onyx,Jewel (The) Of Grand Blanc,mi-jewel-(the)-of-grand-blanc-onyx,Grand Blanc,38439,,,,,,,,-1,,,
f5a55e3d-84e6-45f9-9312-c2696104576e,3A5DD20B-8022-4E45-B16F-DECBF779D998,The Captains Club Golf & Event Center,The Captains Club Golf & Event Center,mi-the-captains-club-golf-and-event-center,Grand Blanc,48439,,,,,info@thecaptainsclub.golf,(810) 695-4653,https://thecaptainsclub.golf/,1,https://www.facebook.com/CaptainsClubGolfEvent,,
65d04b96-a6d4-4f51-bcde-b15d91bb030c,048CD8A6-08B5-404B-9887-2137F720068A,Warwick Hills Golf & Country Club,Warwick Hills Golf & Country Club,mi-warwick-hills-golf-and-country-club,Grand Blanc,48439,,,,,,,,-1,,,
b4d46870-7496-429f-bed4-e68b8c4b0873,53AD7452-1383-4D66-8DE3-8D52DCBCD2DB,Grand Haven Golf Club,Grand Haven Golf Club,mi-grand-haven-golf-club,Grand Haven,,,,,,,,,-1,,,
831ae335-e7cc-40c3-84da-c94956be82cf,9031B5FC-7CDB-46E5-8A69-7B1F5EECE721,East Course,Gracewil Country Club,mi-gracewil-country-club-east-course,Grand Rapids,49544,,,,,,,,-1,,,
5db2016e-f272-4c85-b2bc-d99c24534857,1B7C4B32-DE7C-407E-B5E9-8A5CC9B9C807,Highlands Golf Club,Highlands Golf Club,mi-highlands-golf-club,Grand Rapids,49504,,,,,,,,-1,,,
0ae68825-d92a-42f3-88db-5f9ef6d16d76,AF86BF02-0CA6-4013-9D98-14B0D48BA747,Indian Trails Golf Course,Indian Trails Golf Course,mi-indian-trails-golf-course,Grand Rapids,49507,,,,,,,,-1,,,
6e9ace57-0f5a-4df4-98f5-33ef4fd38413,E4AB53DB-3841-4232-ACE3-4C2BEFC3AEE9,Kent Country Club,Kent Country Club,mi-kent-country-club,Grand Rapids,49505,,,,,,,,-1,,,
0fb77a69-99d2-4d44-88cc-85f5c66bff77,564ED713-4786-4C9B-B087-70E9C2C2948F,Mines Golf Course,Mines Golf Course,mi-mines-golf-course,Grand Rapids,49534,,,,,,,,-1,,,
b051c59b-1a2a-4676-a1f3-29b2fc54e3e5,FE265FA8-01E2-4C5D-9853-EA671CFB5F66,Thornapple Pointe Golf Club,Thornapple Pointe Golf Club,mi-thornapple-pointe-golf-club,Grand Rapids,49512,,,,,,,,-1,,,
52dcd96b-6fa7-46cd-9ee5-11fdf067b0bd,38B6462A-757E-4046-AD3B-BA70346ACB92,Thousand Oaks Golf Club,Thousand Oaks Golf Club,mi-thousand-oaks-golf-club,Grand Rapids,49525,,,,,,,,-1,,,
cb00cbf5-d05e-489c-b191-f71b64ae205f,95AC9265-59CF-4D17-9B4C-CFB1F01CE40E,Watermark Country Club,Watermark Country Club,mi-watermark-country-club,Grand Rapids,49546,,,,,,,,-1,,,
840dd42d-b52b-42f4-8599-c0accd308f0e,9031B5FC-7CDB-46E5-8A69-7B1F5EECE721,West Course,Gracewil Country Club,mi-gracewil-country-club-west-course,Grand Rapids,49544,,,,,,,,-1,,,
216f74c2-9b90-44cf-b258-7a9eca2aed58,9BFF10A2-9696-4DB2-809A-647A3A1B1A48,Sunnybrook Country Club,Sunnybrook Country Club,mi-sunnybrook-country-club,Grandville,49418,,,,,,,,-1,,,
900be23e-fc91-40a6-9d85-d426b57fddb7,76D10DAB-8C5D-4170-B14A-D9DE000E7792,Calderone Golf Club,Calderone Golf Club,mi-calderone-golf-club,Grass Lake,49240,,,,,Brian@CalderoneGolfClub.com,(517) 522-6661,https://www.calderonegolfclub.com/,1,,,
8b69896d-3262-4f5e-b702-24f0632ce467,175A5BC1-C8F7-4136-A939-5254DF9E4481,Twin Knolls Gc,Twin Knolls Gc,mi-twin-knolls-gc,Grass Lake,,,,,,,,,-1,,,
b2614cf9-fa8f-49c8-bef9-78ff83fe4d0b,C4CA6CBB-3070-490A-B5E8-D911B40EDFA4,Waterloo Gc,Waterloo Gc,mi-waterloo-gc,Grass Lake,,,,,,,,,-1,,,
49b7f06a-0db1-44b0-9f7f-5b327284123b,D2613405-1796-46CD-A7E9-BFBD1B91CFE4,Glenkerry Gc,Glenkerry Gc,mi-glenkerry-gc,Greenville,48838,,,,,,,,-1,,,
742f5e84-d7fc-4be3-a5a3-0f261ce5b0f7,EC02E8DC-BF41-42BC-A331-9B98052F93BB,Grosse Ile Golf & Country Club,Grosse Ile Golf & Country Club,mi-grosse-ile-golf-and-country-club,Grosse Ile,48138,,,,,,,,-1,,,
95a97ac9-9252-4dde-9a2e-c3c5a2ded56f,77EB3957-CE6E-453C-AB5F-BFF0ABFF4F9D,Waters Edge Country Club,Waters Edge Country Club,mi-waters-edge-country-club,Grosse Ile,,,,,,,,,-1,,,
